,SEM_TT,fami_estratovivienda,estu_genero,punt_c_naturales,punt_lectura_critica,punt_matematicas,punt_sociales_ciudadanas,punt_ingles,estu_cod_reside_mcpio,cole_cod_mcpio_ubicacion,estu_cod_mcpio_presentacion,PUNT_TOTAL
163,20192,,M,43.87185818296929,49.01715732826844,47.4565368787591,42.74010762899652,,,34314.49534662868,34395.70775561887,
164,20192,Estrato 1,,48.10344827586207,51.41379310344828,50.724137931034484,45.93103448275862,46.48275862068966,3.099470922176407e+306,27146.689655172413,28307.896551724138,242.6551724137931
165,20192,Estrato 1,F,45.61180471890226,50.00903052466602,47.06800081029501,43.778778800123675,,,36801.331623895174,36801.747976927916,
166,20192,Estrato 1,M,47.88366714534049,50.618607814979974,50.909319023505404,44.64129695412289,,,36526.2894112312,36609.91867583705,
167,20192,Estrato 2,,50.513513513513516,54.7027027027027,53.13513513513514,47.75675675675676,52.2972972972973,2.429315047111238e+306,25967.62162162162,25966.54054054054,258.4054054054054
168,20192,Estrato 2,F,48.10255341116671,52.770719164482564,49.92012151536812,46.61445675482487,48.53826145659598,,31843.122845683425,31814.192816297356,245.94611230243825
169,20192,Estrato 2,M,49.994597311220005,53.06370147003393,53.25140207198255,47.15298861209151,1.026678280084476e+303,,31992.156038332818,31938.28634250534,1.026678280084476e+303
170,20192,Estrato 3,,53.72727272727273,56.90909090909091,57.18181818181818,49.18181818181818,56.90909090909091,4.0856662155961726e+306,30942.363636363636,30252.454545454544,273.90909090909093
171,20192,Estrato 3,F,50.41710423517869,54.98174022057087,52.33895964679591,49.30425698141318,1.633108463873177e+303,,27752.652482784935,27647.097330983484,1.633108463873177e+303
172,20192,Estrato 3,M,51.87421454009808,55.04706233335198,55.11165184315042,49.514776901418955,53.4263392440939,,28113.724860621656,27961.887937946336,264.9740448621133
173,20192,Estrato 4,,63.666666666666664,66.66666666666667,62.666666666666664,62.0,63.0,54576.333333333336,54576.333333333336,54576.333333333336,318.0
174,20192,Estrato 4,F,52.27314479091129,56.36209813874788,54.17476432197245,51.33413907017968,57.53372008701958,,29522.43880428652,29303.793570219965,271.6778664088309
175,20192,Estrato 4,M,52.935577784413255,55.86690056733353,56.09883547327561,50.73932517169304,56.66975216482532,,30014.972678411465,29786.30733054643,272.31039116154074
176,20192,Estrato 5,,37.333333333333336,41.666666666666664,40.0,35.666666666666664,37.0,17644.0,17667.0,17667.0,191.66666666666666
177,20192,Estrato 5,F,50.85061287027579,54.88534218590399,52.7694075587334,49.84065372829418,56.61465781409601,2.295318098649535e+304,29540.623340143004,29514.665985699692,264.96067415730334
178,20192,Estrato 5,M,52.03434835566382,54.972959805115714,55.40462850182704,50.372472594397074,56.47844092570037,,29845.63580998782,29810.077466504263,269.262850182704
179,20192,Estrato 6,F,47.20500782472613,51.20657276995305,48.773604590506,46.284820031298906,51.96348461137193,31794.052164840898,31941.566510172142,32081.206051121546,245.43348982785602
180,20192,Estrato 6,M,49.1711259754738,52.534002229654405,52.441471571906355,47.94704570791527,54.03957636566332,,30530.851727982164,30458.822185061315,256.13322185061315
181,20192,Sin Estrato,,43.4,47.2,39.6,39.4,41.2,27023.2,27023.2,27016.4,210.8
182,20192,Sin Estrato,F,40.50594799452574,44.48594588904095,40.872618170333716,38.201915991156966,,,37893.81461206443,37919.05190020002,
183,20192,Sin Estrato,M,41.7818323993223,44.30366219210217,43.74403753421087,37.95073634823407,39.57682783787306,,37620.04157435162,37904.24657891307,207.35709631174248
184,20201,,,59.0,55.0,65.0,62.0,59.0,8.98846567431158e+307,15238.0,15001.0,300.0
185,20201,,F,48.416909620991255,53.52040816326531,49.56413994169096,48.25655976676385,53.71720116618076,,43256.88921282799,42507.84839650146,253.47521865889212
186,20201,,M,50.7060849598163,54.74052812858783,53.83237657864524,49.78071182548795,56.20206659012629,,43495.949483352466,43501.210103329504,265.2617680826636
187,20201,Estrato 1,F,44.81728395061728,49.1283950617284,45.54814814814815,43.34567901234568,44.77530864197531,43336.496296296296,42606.89135802469,43049.153086419756,227.61481481481482
188,20201,Estrato 1,M,48.11825192802056,51.23393316195373,50.0719794344473,46.45244215938303,2.310659556378298e+305,2.310659556378298e+305,42918.84061696658,43501.431876606686,2.310659556378298e+305
189,20201,Estrato 2,F,49.52627045650301,53.95176571920758,50.72954349698536,48.738156761412576,,48419.257536606376,48383.26356589147,47914.03359173127,
190,20201,Estrato 2,M,51.212618841832324,54.173725151253244,53.7009507346586,49.6819360414866,,45418.68280034572,45308.43301642178,44981.25756266206,
191,20201,Estrato 3,F,53.8284625158831,58.01016518424397,55.16327827191868,53.133418043202035,,57400.54129606099,57539.913595933926,57144.2458703939,
192,20201,Estrato 3,M,54.440161104718065,57.08457997698504,56.9746835443038,52.80322209436134,,52272.083429229,52492.913118527045,51800.9833141542,
193,20201,Estrato 4,F,59.290030211480364,62.853474320241695,61.233383685800604,58.63444108761329,,47058.02265861027,47774.85196374622,46897.744712990934,
194,20201,Estrato 4,M,60.552005438477224,62.69544527532291,63.44595513256288,58.99524133242692,,45308.74847042828,46034.20394289599,45141.63562202583,
195,20201,Estrato 5,F,61.39465153970826,64.95948136142626,64.20907617504052,61.84683954619125,,42190.405996758505,42579.37358184765,42167.94165316045,
196,20201,Estrato 5,M,62.191601049868765,63.91163604549431,66.16185476815399,61.111986001749784,7.863924474463324e+304,39982.17147856518,40538.23447069116,39769.066491688536,7.863924474463324e+304
197,20201,Estrato 6,F,62.21447721179624,65.48078641644325,65.53887399463807,62.388739946380696,81.52457551385166,27321.2654155496,27767.552278820374,27138.015192135834,337.1474530831099
198,20201,Estrato 6,M,62.34679802955665,64.19802955665024,67.59211822660099,61.96551724137931,8.855631206218304e+304,27304.835467980294,27831.312315270938,27050.85714285714,8.855631206218304e+304
199,20201,Sin Estrato,F,49.63529411764706,53.423529411764704,49.98823529411764,48.32941176470588,,36769.129411764705,35102.18823529412,36601.470588235294,
200,20201,Sin Estrato,M,55.274193548387096,57.91935483870968,58.596774193548384,53.96774193548387,66.12903225806451,39220.95161290323,38816.58064516129,38939.32258064516,291.88709677419354
201,20202,,F,43.70783472567171,50.043350643486114,47.04978550462859,45.58489501016031,,,35085.82140438022,,
202,20202,,M,46.03459352606869,50.91771682727946,50.58636026686435,46.94390906844576,,34787.79009142575,34710.523350630094,,
203,20202,Estrato 1,,42.0,50.0,56.0,41.0,46.0,23001.0,23001.0,23001.0,235.0
204,20202,Estrato 1,F,45.434982713439474,49.936447116337455,47.46617559622118,45.37258593732796,,36500.43730593909,36454.26533218824,,
205,20202,Estrato 1,M,47.29860226668171,50.29423334246884,50.622821583452904,46.26829386254816,,36660.34543519966,36593.68376082155,,
206,20202,Estrato 2,,48.666666666666664,56.666666666666664,49.0,56.333333333333336,46.666666666666664,15764.0,15764.0,15764.0,257.3333333333333
207,20202,Estrato 2,F,47.892054214742785,52.6189751599738,50.24600191464705,48.33383382879025,,31777.22340907946,31735.991001158865,,
208,20202,Estrato 2,M,49.45250589764576,52.665796061816955,53.00417649607626,49.000228684223195,,31856.33652688845,31804.0507197535,,
209,20202,Estrato 3,,43.333333333333336,50.333333333333336,50.333333333333336,43.0,40.333333333333336,13943.333333333334,13943.333333333334,13901.333333333334,227.33333333333334
210,20202,Estrato 3,F,50.208329396647834,54.97275183764479,52.65837758167835,51.16031443094424,,27948.95977022354,27966.330039114906,,
211,20202,Estrato 3,M,51.36254098684471,54.49851854778177,54.96452415754751,51.39284162288153,,28002.84274878521,28019.88843677162,,
212,20202,Estrato 4,,61.0,60.0,64.0,62.0,76.0,11001.0,11001.0,11001.0,323.0
213,20202,Estrato 4,F,52.8137825970069,56.768438032081725,55.302984138363655,53.87758759745497,,29122.000537682587,29316.964781790484,,
214,20202,Estrato 4,M,52.718280094285944,55.40421035519792,56.239535072746484,53.12525400308868,7.30591373999153e+303,29560.145005283262,29770.531902787938,,7.30591373999153e+303
215,20202,Estrato 5,F,51.51305637982196,55.493768545994065,53.88842729970327,52.80207715133531,2.667200496828362e+304,28990.76587537092,29228.200296735904,2.667200496828362e+304,2.667200496828362e+304
216,20202,Estrato 5,M,51.94628665387778,54.747328035078105,55.68594135379556,52.63606467525349,,28161.06906001644,28250.941079747878,,
217,20202,Estrato 6,F,48.00576923076923,52.19423076923077,50.049358974358974,48.93205128205128,53.30897435897436,31344.975,31646.059615384616,5.761836970712551e+304,252.4903846153846
218,20202,Estrato 6,M,49.30531845042679,52.19369665134603,53.07944845699278,50.26263952724885,5.901815938484293e+304,29217.659225213396,29247.365725541695,29230.278397898885,5.901815938484293e+304
219,20202,Sin Estrato,F,40.89291083612814,44.58239851971782,41.958135769631085,39.940441771712734,,37512.57476581473,37399.85752284029,,
220,20202,Sin Estrato,M,41.47565864833906,44.06099656357388,43.79395761741122,39.67797823596793,,37543.67568728522,37519.59464490264,,
221,20211,,,42.0,37.0,30.0,31.0,32.0,11001.0,11001.0,11001.0,172.0
222,20211,,F,51.206586826347305,57.362275449101794,53.58682634730539,51.8502994011976,2.691157387518437e+305,,52724.0868263473,52556.40718562874,2.691157387518437e+305
223,20211,,M,50.26128266033254,55.17577197149644,54.8479809976247,50.482185273159146,,,51013.27790973872,51500.790973871735,
224,20211,Estrato 1,,39.0,50.0,43.0,34.0,35.0,52356.0,52356.0,52356.0,201.0
225,20211,Estrato 1,F,46.971698113207545,51.06603773584906,47.59119496855346,46.5377358490566,,47739.32075471698,47583.73899371069,47339.32704402516,
226,20211,Estrato 1,M,49.48148148148148,52.94074074074074,51.111111111111114,48.50370370370371,,46600.025925925926,45876.125925925924,46369.35555555556,
227,20211,Estrato 2,,54.0,48.0,55.0,38.0,51.0,86001.0,86001.0,86001.0,246.0
228,20211,Estrato 2,F,51.49703557312253,56.04249011857708,53.22924901185771,51.37747035573123,,57999.700592885376,58364.95849802371,57912.60671936759,
229,20211,Estrato 2,M,52.50922131147541,55.9375,55.43852459016394,51.64754098360656,,52969.397540983606,53135.414959016394,53014.56045081967,
230,20211,Estrato 3,,37.0,43.0,39.0,31.0,30.0,5001.0,5360.0,5001.0,180.0
231,20211,Estrato 3,F,54.6428145497913,59.368515205724506,56.61836612999404,54.6428145497913,,60759.964818127606,61088.434704830055,60673.67203339296,
232,20211,Estrato 3,M,55.3390022675737,58.43877551020408,57.983560090702944,54.59013605442177,,57710.174036281176,57816.212585034016,57518.50113378685,
233,20211,Estrato 4,F,59.89547482472913,63.5704270235819,62.79604843849586,60.65710643722116,,45423.95666029318,46240.70299553856,45360.140216698535,
234,20211,Estrato 4,M,60.735037768739105,63.278907611853576,64.43927948866938,60.54445090063916,,43605.60836722836,44258.29924462522,43419.421847762926,
235,20211,Estrato 5,F,61.585559566787005,65.67509025270758,65.34296028880867,63.12202166064982,,6.489866912860346e+304,39892.44837545126,39115.462093862814,
236,20211,Estrato 5,M,62.935055350553505,65.39114391143912,67.15350553505534,62.792619926199265,,38769.91512915129,39535.54095940959,38684.53874538746,
237,20211,Estrato 6,,50.0,63.0,54.0,53.0,83.0,11001.0,11001.0,11001.0,303.0
238,20211,Estrato 6,F,63.47910447761194,66.47835820895523,68.28134328358209,64.47388059701493,83.10074626865672,26815.259701492538,27358.014925373136,26472.723134328357,345.8134328358209
239,20211,Estrato 6,M,63.81988105352591,66.23449447748513,68.95157179269329,64.91758708581139,7.636759281488173e+304,27408.869158878504,27951.7841971113,27122.47833474936,7.636759281488173e+304
240,20211,Sin Estrato,F,56.463157894736845,59.915789473684214,57.915789473684214,56.37894736842105,,44668.11578947368,44821.0,44337.63157894737,
241,20211,Sin Estrato,M,55.15596330275229,57.522935779816514,58.596330275229356,53.706422018348626,8.246298783772092e+305,46636.091743119265,45668.45871559633,46360.00917431193,8.246298783772092e+305
242,20212,,,54.25,57.25,63.0,57.0,59.0,66507.75,80257.75,66507.75,290.5
243,20212,,F,42.44815724815725,49.00337837837838,44.45282555282555,42.52389434889435,,,34550.18402948403,34602.38538083538,
244,20212,,M,44.426045135035146,49.653570107288196,47.25246022937477,43.505586385497594,,,34222.58261191269,34248.48686644469,
245,20212,Estrato 1,,48.51851851851852,52.22222222222222,50.81481481481482,46.666666666666664,48.03703703703704,46770.03703703704,44457.37037037037,46769.81481481482,246.25925925925927
246,20212,Estrato 1,F,45.608413512815616,50.14274006129941,46.613622840206126,44.31194215850277,,36757.00715159816,36708.92127628521,36725.930314019155,
247,20212,Estrato 1,M,47.74284361631977,50.48139255702281,49.47207615440542,45.30556447931285,,36702.27181576856,36660.360346955684,36705.76152714607,
248,20212,Estrato 2,,50.06818181818182,52.45454545454545,51.47727272727273,47.59090909090909,50.11363636363637,48233.045454545456,46550.818181818184,47897.75,251.70454545454547
249,20212,Estrato 2,F,47.82316801709554,52.82830261478645,49.13150110309758,46.963909417386404,,32432.405375993036,32412.722484393395,32406.23744793676,
250,20212,Estrato 2,M,49.67398336685841,52.91745774076296,51.654174165696205,47.74732681652963,,32459.685546576326,32432.192763289455,32471.029066826646,
251,20212,Estrato 3,,49.625,52.1875,50.5,44.875,48.375,29206.1875,28284.125,29221.625,245.5625
252,20212,Estrato 3,F,49.99252219133865,55.359024477719,51.356065632565226,49.66367793418811,,28700.35502555366,28739.95685465794,28681.25300815924,
253,20212,Estrato 3,M,51.42277318972839,54.911542006252596,53.359018378300235,49.83495671973544,,28700.862605489998,28723.77456313136,28682.666245007862,
254,20212,Estrato 4,F,51.55201665766947,56.50859875067479,53.02043649263515,51.132721523868284,,29920.3259042184,30053.607156628364,29965.109431634148,
255,20212,Estrato 4,M,52.236701943695095,55.50072629176178,54.21048626962717,50.540983606557376,,29598.519264024348,29676.013488275577,29680.0,
256,20212,Estrato 5,,46.0,57.0,46.0,46.0,51.0,5001.0,5001.0,5001.0,246.0
257,20212,Estrato 5,F,50.25312261024726,55.0229416263064,51.550089217435634,49.638796839153706,,29231.861075707366,29336.460107060924,29323.09533520265,
258,20212,Estrato 5,M,51.53221153846154,54.614423076923075,53.73605769230769,50.058653846153845,,30180.868028846155,30130.339903846154,30265.25480769231,
259,20212,Estrato 6,F,46.380434782608695,51.1583850931677,47.219461697722565,45.37836438923395,,30962.821946169774,30767.487060041407,30839.151138716355,
260,20212,Estrato 6,M,48.86030927835051,52.16649484536082,50.63298969072165,47.1298969072165,,30585.040721649486,30660.382474226804,30428.123195876287,
261,20212,Sin Estrato,F,41.27794411177645,45.24860279441118,41.02644710578842,38.922954091816365,,37473.99261477046,37367.5506986028,37377.858582834335,
262,20212,Sin Estrato,M,42.36261614577048,44.85628092192591,42.8398696753952,38.8127187160613,,36825.146977193195,36653.10317364547,37011.5923735972,
